CombID	SenID	templatenum	prem	hyp	label	meta
65	47	4	Several people are moving towards the 9-year-old boy	There is a group of people near the child	forwardentailment	add
65	47	4	Several people are moving towards the child	There is a group of people near the 9-year-old boy	forwardentailment	add
65	47	5	A bald man standing to the side of a 9-year-old boy	The man stands near a child.	forwardentailment	add
65	47	5	A bald man standing to the side of a child	The man stands near a 9-year-old boy.	forwardentailment	add
65	47	6	A kid fetches a 9-year-old boy by a tree in the yard.	a kid gets a child	forwardentailment	add
65	47	6	A kid fetches a child by a tree in the yard.	a kid gets a 9-year-old boy	forwardentailment	add
65	47	7	A green frog buys a 9-year-old boy from a stand.	There is a green frog buying a child	forwardentailment	add
65	47	7	A green frog buys a child from a stand.	There is a green frog buying a 9-year-old boy	forwardentailment	add
65	47	8	A 9-year-old boy	A child	forwardentailment	add
65	47	8	A child	A 9-year-old boy	forwardentailment	add
66	47	0	The 9-year-old boy is photographed with a camera	There is a child pornography present	disjoint	add
66	47	0	The child pornography is photographed with a camera	There is a 9-year-old boy present	disjoint	add
66	47	1	The 9-year-old boy is in the water	The child pornography is wet	disjoint	add
66	47	1	The child pornography is in the water	The 9-year-old boy is wet	disjoint	add
66	47	2	A 9-year-old boy is outside near a campfire at night	There is a child pornography outside	disjoint	add
66	47	2	A child pornography is outside near a campfire at night	There is a 9-year-old boy outside	disjoint	add
66	47	3	A young woman is looking at a 9-year-old boy with a binocular	A child pornography is looked at by a woman	disjoint	add
66	47	3	A young woman is looking at a child pornography with a binocular	A 9-year-old boy is looked at by a woman	disjoint	add
66	47	4	Several people are moving towards the 9-year-old boy	There is a group of people near the child pornography	disjoint	add
66	47	4	Several people are moving towards the child pornography	There is a group of people near the 9-year-old boy	disjoint	add
66	47	5	A bald man standing to the side of a 9-year-old boy	The man stands near a child pornography.	disjoint	add
66	47	5	A bald man standing to the side of a child pornography	The man stands near a 9-year-old boy.	disjoint	add
66	47	6	A kid fetches a 9-year-old boy by a tree in the yard.	a kid gets a child pornography	disjoint	add
66	47	6	A kid fetches a child pornography by a tree in the yard.	a kid gets a 9-year-old boy	disjoint	add
66	47	7	A green frog buys a 9-year-old boy from a stand.	There is a green frog buying a child pornography	disjoint	add
66	47	7	A green frog buys a child pornography from a stand.	There is a green frog buying a 9-year-old boy	disjoint	add
66	47	8	A 9-year-old boy	A child pornography	disjoint	add
66	47	8	A child pornography	A 9-year-old boy	disjoint	add
67	48	0	The boy is photographed with a camera	There is a family present	forwardentailment	org
67	48	0	The family is photographed with a camera	There is a boy present	forwardentailment	org
67	48	1	The boy is in the water	The family is wet	forwardentailment	org
67	48	1	The family is in the water	The boy is wet	forwardentailment	org
67	48	2	A boy is outside near a campfire at night	There is a family outside	forwardentailment	org
67	48	2	A family is outside near a campfire at night	There is a boy outside	forwardentailment	org
67	48	3	A young woman is looking at a boy with a binocular	A family is looked at by a woman	forwardentailment	org
67	48	3	A young woman is looking at a family with a binocular	A boy is looked at by a woman	forwardentailment	org
67	48	4	Several people are moving towards the boy	There is a group of people near the family	forwardentailment	org
67	48	4	Several people are moving towards the family	There is a group of people near the boy	forwardentailment	org
67	48	5	A bald man standing to the side of a boy	The man stands near a family.	forwardentailment	org
67	48	5	A bald man standing to the side of a family	The man stands near a boy.	forwardentailment	org
67	48	6	A kid fetches a boy by a tree in the yard.	a kid gets a family	forwardentailment	org
67	48	6	A kid fetches a family by a tree in the yard.	a kid gets a boy	forwardentailment	org
67	48	7	A green frog buys a boy from a stand.	There is a green frog buying a family	forwardentailment	org
67	48	7	A green frog buys a family from a stand.	There is a green frog buying a boy	forwardentailment	org
67	48	8	A boy	A family	forwardentailment	org
67	48	8	A family	A boy	forwardentailment	org
68	48	0	The boy is photographed with a camera	There is a first family church present	disjoint	add
68	48	0	The first family church is photographed with a camera	There is a boy present	disjoint	add
68	48	1	The boy is in the water	The first family church is wet	disjoint	add
68	48	1	The first family church is in the water	The boy is wet	disjoint	add
68	48	2	A boy is outside near a campfire at night	There is a first family church outside	disjoint	add
68	48	2	A first family church is outside near a campfire at night	There is a boy outside	disjoint	add
68	48	3	A young woman is looking at a boy with a binocular	A first family church is looked at by a woman	disjoint	add
68	48	3	A young woman is looking at a first family church with a binocular	A boy is looked at by a woman	disjoint	add
68	48	4	Several people are moving towards the boy	There is a group of people near the first family church	disjoint	add
68	48	4	Several people are moving towards the first family church	There is a group of people near the boy	disjoint	add
68	48	5	A bald man standing to the side of a boy	The man stands near a first family church.	disjoint	add
68	48	5	A bald man standing to the side of a first family church	The man stands near a boy.	disjoint	add
68	48	6	A kid fetches a boy by a tree in the yard.	a kid gets a first family church	disjoint	add
68	48	6	A kid fetches a first family church by a tree in the yard.	a kid gets a boy	disjoint	add
68	48	7	A green frog buys a boy from a stand.	There is a green frog buying a first family church	disjoint	add
68	48	7	A green frog buys a first family church from a stand.	There is a green frog buying a boy	disjoint	add
68	48	8	A boy	A first family church	disjoint	add
68	48	8	A first family church	A boy	disjoint	add
69	49	0	The boy is photographed with a camera	There is a girl present	disjoint	org
69	49	0	The girl is photographed with a camera	There is a boy present	disjoint	org
69	49	1	The boy is in the water	The girl is wet	disjoint	org
69	49	1	The girl is in the water	The boy is wet	disjoint	org
69	49	2	A boy is outside near a campfire at night	There is a girl outside	disjoint	org
69	49	2	A girl is outside near a campfire at night	There is a boy outside	disjoint	org
69	49	3	A young woman is looking at a boy with a binocular	A girl is looked at by a woman	disjoint	org
69	49	3	A young woman is looking at a girl with a binocular	A boy is looked at by a woman	disjoint	org
69	49	4	Several people are moving towards the boy	There is a group of people near the girl	disjoint	org
69	49	4	Several people are moving towards the girl	There is a group of people near the boy	disjoint	org
69	49	5	A bald man standing to the side of a boy	The man stands near a girl.	disjoint	org
69	49	5	A bald man standing to the side of a girl	The man stands near a boy.	disjoint	org
69	49	6	A kid fetches a boy by a tree in the yard.	a kid gets a girl	disjoint	org
69	49	6	A kid fetches a girl by a tree in the yard.	a kid gets a boy	disjoint	org
69	49	7	A green frog buys a boy from a stand.	There is a green frog buying a girl	disjoint	org
69	49	7	A green frog buys a girl from a stand.	There is a green frog buying a boy	disjoint	org
69	49	8	A boy	A girl	disjoint	org
69	49	8	A girl	A boy	disjoint	org
70	52	0	The boys is photographed with a camera	There is a people present	forwardentailment	org
70	52	0	The people is photographed with a camera	There is a boys present	forwardentailment	org
70	52	1	The boys is in the water	The people is wet	forwardentailment	org
70	52	1	The people is in the water	The boys is wet	forwardentailment	org
70	52	2	A boys is outside near a campfire at night	There is a people outside	forwardentailment	org
70	52	2	A people is outside near a campfire at night	There is a boys outside	forwardentailment	org
70	52	3	A young woman is looking at a boys with a binocular	A people is looked at by a woman	forwardentailment	org
70	52	3	A young woman is looking at a people with a binocular	A boys is looked at by a woman	forwardentailment	org
70	52	4	Several people are moving towards the boys	There is a group of people near the people	forwardentailment	org
70	52	4	Several people are moving towards the people	There is a group of people near the boys	forwardentailment	org
70	52	5	A bald man standing to the side of a boys	The man stands near a people.	forwardentailment	org
70	52	5	A bald man standing to the side of a people	The man stands near a boys.	forwardentailment	org
70	52	6	A kid fetches a boys by a tree in the yard.	a kid gets a people	forwardentailment	org
70	52	6	A kid fetches a people by a tree in the yard.	a kid gets a boys	forwardentailment	org
70	52	7	A green frog buys a boys from a stand.	There is a green frog buying a people	forwardentailment	org
70	52	7	A green frog buys a people from a stand.	There is a green frog buying a boys	forwardentailment	org
70	52	8	A boys	A people	forwardentailment	org
70	52	8	A people	A boys	forwardentailment	org
